Award Date,Transaction,Award ID,DUNS,Recipient,Recipient City,Recipient State,Recipient CD,Recipient Country,Pop State,Pop CD,Pop Country,Award Amount ($),Award Type,Awarding Agency,Awarding Bureau,CFDA Code,CFDA Title,Fiscal Year,Role
2014-09-23,B52C8231-43F4-53E9-FA4B-1492F5D6298E,R01NS089533,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,40363.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-23,6D537203-23FF-1606-4EB0-CE1589AED000,T15LM007033,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,98466.0,Grants,Department of Health and Human Services,National Institutes of Health,93.87899999999999,Medical Library Assistance,2014,Prime
2014-09-23,DC9C4861-7E97-7EB9-6E5E-6525914AA818,DEFG0206ER25726,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,1467.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-09-23,DC30091E-EE5B-1A37-1217-62DA86AFBEFD,W911NF1410383,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,1250000.0,Grants,Department of Defense,Department of Defense,12.431,Basic Scientific Research,2014,Prime
2014-09-23,2F66CDC4-03AC-A32F-92C5-B107FB81905C,DEEE0006707,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,1484623.0,Grants,Department of Energy,Department of Energy,81.087,Renewable Energy Research and Development,2014,Prime
2014-09-23,9418C4A3-9F90-19F6-6688-A944C6C50DED,R01DK102016,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,669184.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2014-09-23,746CE7CA-9F66-1CBE-F73C-50F46E78137D,K99CA191093,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,116122.0,Grants,Department of Health and Human Services,National Institutes of Health,93.398,Cancer Research Manpower,2014,Prime
2014-09-23,D33BFB2E-D888-F9C4-80C1-61E193B667C2,DP3DK104059,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,2131607.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2014-09-24,95DE5085-0A57-2769-1C88-E55C3668498F,UH2AR067676,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,600000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.846,"Arthritis, Musculoskeletal and Skin Diseases Research",2014,Prime
2014-09-24,9AE4C731-0534-9C07-981A-4F9B4BC81216,R56NS039579,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,401892.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-24,0B748F53-D114-BD1A-618F-87147162B6CF,P30HS023506,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,1000000.0,Grants,Department of Health and Human Services,Agency for Healthcare Research and Quality,93.226,"Research on Healthcare Costs, Quality and Outcomes",2014,Prime
2014-09-24,903787C2-CC48-8662-44C9-1AE2FF9A99BA,R56DE024402,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,425198.0,Grants,Department of Health and Human Services,National Institutes of Health,93.12100000000001,Oral Diseases and Disorders Research,2014,Prime
2014-09-24,FE74EAE9-B658-A4B3-3CC9-BD0D4710B15F,UH2AR067676,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,1.0,Grants,Department of Health and Human Services,National Institutes of Health,93.846,"Arthritis, Musculoskeletal and Skin Diseases Research",2014,Prime
2014-09-24,5B3C3F11-CCE1-FAF3-30F9-E7447A2E1CC0,UM2AR067678,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,1.0,Grants,Department of Health and Human Services,National Institutes of Health,93.846,"Arthritis, Musculoskeletal and Skin Diseases Research",2014,Prime
2014-09-24,665281BB-38D7-A3D0-789D-F4E0C0AA3E7D,DENE0008311,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,800000.0,Grants,Department of Energy,Department of Energy,81.12100000000001,"Nuclear Energy Research, Development and Demonstration",2014,Prime
2014-09-24,6BEAAD7A-0981-E9A4-DF45-7D830024EECB,CH5117114,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,23983.0,Grants,National Foundation on the Arts and the Humanities,National Endowment for the Humanities,45.13,Promotion of the Humanities_Challenge Grants,2014,Prime
2014-09-24,E9C43762-97DD-C68E-4933-E45EF0BAE57B,UM2AR067678,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,1128000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.846,"Arthritis, Musculoskeletal and Skin Diseases Research",2014,Prime
2014-09-24,7DA0FF61-9CB2-21B5-D4BA-D8E3E97D468D,T32CA121940,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,198236.0,Grants,Department of Health and Human Services,National Institutes of Health,93.398,Cancer Research Manpower,2014,Prime
2014-09-24,C7277C53-E390-896A-5B31-B8F6BD91A6E4,UM2AR067678,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,512000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.846,"Arthritis, Musculoskeletal and Skin Diseases Research",2014,Prime
2014-09-24,3042123F-85D8-994E-9BE6-FA673FA35C3A,UH2AR067676,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,150000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.846,"Arthritis, Musculoskeletal and Skin Diseases Research",2014,Prime
2014-09-25,E2535403-44C9-553E-2037-6C8F598B1A35,K99NS089942,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,115986.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-25,12E98D2D-0ACD-E5EA-0F45-5AEA045779CE,R01NS089583,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,398538.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-25,ECBE3270-1C36-51F3-A5A2-98DEF236E990,R25TW009338,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,81000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.98899999999999,International Research and Research Training,2014,Prime
2014-09-25,6A8FA787-1E23-0F10-6AD3-F44E3CCBFB3A,F32NS090757,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,51530.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-25,25043FBD-59CE-06E5-5B76-63DEF271F06C,83571801,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,14996.0,Grants,Environmental Protection Agency,Environmental Protection Agency,66.516,P3 Award: National Student Design Competition for Sustainability,2014,Prime
2014-09-25,6A3CA98C-B1DC-3138-B99B-D9FFC469CBC4,U01NS090527,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,768849.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-25,BBACCE00-FDBC-0223-CDA3-72160D9FFFB7,R01EB018849,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,328723.0,Grants,Department of Health and Human Services,National Institutes of Health,93.286,Discovery and Applied Research for Technological Innovations to Improve Human Health,2014,Prime
2014-09-25,2B22CCB6-8506-D86F-44C8-0AE09543685B,U19MH104172,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,86580.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
2014-09-25,711D86BE-F4E7-C73F-7C3D-77A5B8E648B3,R21EB019723,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,200625.0,Grants,Department of Health and Human Services,National Institutes of Health,93.286,Discovery and Applied Research for Technological Innovations to Improve Human Health,2014,Prime
2014-09-25,3B7AB031-051A-4126-6507-88C8005CF563,U01NS090600,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,932439.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-26,D8B42EA6-D24B-5FC0-7046-AD473C7A24E9,W81XWH1410460,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,1203750.0,Grants,Department of Defense,Department of Defense,12.42,Military Medical Research and Development,2014,Prime
2014-09-26,97EDC7A6-CEAF-480F-E0FD-DAB6378DBEAB,U54AI117925,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,530000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-09-26,491E55C9-76D4-3E2B-AF44-6A3514D275AD,P021A140044,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,72040.0,Grants,Department of Education,Department of Education,84.021,Overseas Programs - Group Projects Abroad,2014,Prime
2014-09-26,62478668-E0A8-A0CD-3938-CE81DC0BF1E4,R305B090026,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,92263.0,Grants,Department of Education,Department of Education,84.305,"Education Research, Development and Dissemination",2014,Prime
2014-09-26,22EA19E8-DF6E-8FD7-FE48-030EB0B5DED7,U54AI117925,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,57000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-09-26,C2F8525E-873E-F16C-A8E5-88E51A2690AD,R24MH106096,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,496313.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
2014-09-26,4F141209-741E-6AC4-9BD3-44AD7B38422C,AIDOAAF1400043,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,90006.0,Grants,U.S. Agency for International Development,U.S. Agency for International Development,98.001,USAID Foreign Assistance for Programs Overseas,2014,Prime
2014-09-26,C5706A3D-1A39-A7B5-E4A5-4ED63245C9A7,U54AI117925,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,299827.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-09-26,1AFA3788-AF0D-EC9D-2FF9-012DCA7051D1,U54EB020405,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,1210000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.286,Discovery and Applied Research for Technological Innovations to Improve Human Health,2014,Prime
2014-09-26,EF09A05C-FC31-1829-AF77-70C932593D07,U54AI117925,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,274000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-09-26,7BFB4187-4ACD-CE8F-68E4-03B32D775292,DENA0002373,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,160000.0,Grants,Department of Energy,Department of Energy,81.124,Predictive Science Academic Alliance Program,2014,Prime
2014-09-26,6EFC8FE4-E3FA-FA12-4BC1-BB254794D02E,U54EB020405,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,209258.0,Grants,Department of Health and Human Services,National Institutes of Health,93.286,Discovery and Applied Research for Technological Innovations to Improve Human Health,2014,Prime
2014-09-26,9099384C-7B88-5767-615D-C24F02DE22A7,R56NS066005,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,534228.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-26,CCCB15C6-6262-0B30-CAE4-D3BBC348AF5C,U54AI117925,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,118000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-09-26,83FE6900-4784-FF9F-91CA-D3D397438E33,R21HD079970,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,240750.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-09-26,12ADDFF6-3D5F-AC26-36ED-58461CDDB785,NNX14AT49G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,114814.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2014-09-26,A127D008-A2B3-CF96-5559-76643B4E1A7A,U54EB020405,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,417000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.286,Discovery and Applied Research for Technological Innovations to Improve Human Health,2014,Prime
2014-09-26,EFB4D9EC-B1C0-5BD3-9566-4D45C612D4F2,U54EB020405,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,214490.0,Grants,Department of Health and Human Services,National Institutes of Health,93.286,Discovery and Applied Research for Technological Innovations to Improve Human Health,2014,Prime
2014-09-26,B07033F3-4DCC-E4DD-8924-08B26129A4F6,U54AI117925,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,276000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-09-26,CCAA976A-B6F5-170F-5158-7DCDA10E1F5D,R21EB018055,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,215778.0,Grants,Department of Health and Human Services,National Institutes of Health,93.286,Discovery and Applied Research for Technological Innovations to Improve Human Health,2014,Prime
2014-09-26,CE9865E2-737C-F974-6685-2D350D6248F5,U54AI117925,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,195907.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-09-26,EF2CB987-EFA4-4A2B-A1B4-3ADDAFB1290D,U01MH105979,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,1360520.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
2014-09-26,BF24753A-22DB-3FC2-6815-E1E199922897,N624731420017,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,23,USA,10678.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2014-09-26,A25E9837-3626-83A6-4A44-2FD4CFEC9846,U54AI117925,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,104000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.855,"Allergy, Immunology and Transplantation Research",2014,Prime
2014-09-26,B55640F9-DB49-E75A-9748-72B2B7276512,DEEE0006828,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,1350000.0,Grants,Department of Energy,Department of Energy,81.086,Conservation Research and Development,2014,Prime
2014-09-27,D9E3643F-D828-CF4B-3049-BB34C077CEC9,20095118106027.2,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,176310.0,Grants,Department of Agriculture,"Cooperative State Research, Education, and Extension Service",10.309000000000001,Specialty Crop Research Initiative,2014,Prime
2014-09-29,B8B11051-A931-7356-FFC9-53167BF59549,14-8130-0463-CA,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,74704.0,Grants,Department of Agriculture,Animal and Plant Health Inspection Service,10.025,"Plant and Animal Disease, Pest Control, and Animal Care",2014,Prime
2014-09-29,96D7B2B5-B706-2C87-C233-6CB0B9342B95,OASRTRS14HSU1,9214214,Stanford University,STANFORD,CA,14,USA,CA,18,USA,690967.0,Grants,Department of Transportation,Immediate Office of the Secretary of Transportation,20.930999999999997,"Transportation Planning, Research and Education",2014,Prime
2014-09-29,720FE87B-CD46-A306-DB64-400642A151C1,HDTRA11110008,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,345293.0,Grants,Department of Defense,Department of Defense,12.350999999999999,Basic  Scientific Research - Combating Weapons of Mass Destruction ,2014,Prime
2014-09-29,FDC3F90A-F3E3-E53C-1265-DFCCB8B632F1,W912HZ1420027,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,15000.0,Grants,Department of Defense,Department of Defense,12.63,"Basic, Applied, and Advanced Research in Science and Engineering",2014,Prime
2014-09-30,A9491B98-17E2-3872-D249-D40A340D0658,DENE0008314,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,50000.0,Grants,Department of Energy,Department of Energy,81.12100000000001,"Nuclear Energy Research, Development and Demonstration",2014,Prime
2014-09-30,6F0D70B6-294C-2AF9-035C-4E73704B5D48,P015A140006,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,222000.0,Grants,Department of Education,Department of Education,84.015,National Resource Centers Program for Foreign Language and Area Studies or Foreign Language and International Studies Program and Foreign Language and Area Studies Fellowship Program,2014,Prime
2014-09-30,0CA1BE52-2633-BD9B-0106-7E9E4143E2BA,FA95501410317,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,325001.0,Grants,Department of Defense,Department of Defense,12.8,Air Force Defense Research Sciences Program,2014,Prime
2014-09-30,84082367-E188-480F-680A-B10FB5D6CD14,H-21636SG,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,50.0,Grants,Department of Housing and Urban Development,Assistant Secretary for Policy Development and Research,14.515999999999998,Doctoral Dissertation Research Grants,2014,Prime
2014-09-30,391E2089-2EEB-DEEC-223E-823B3F5635F0,H-21636SG,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,50.0,Grants,Department of Housing and Urban Development,Assistant Secretary for Policy Development and Research,14.515999999999998,Doctoral Dissertation Research Grants,2014,Prime
2014-09-30,48E34524-82AD-562F-9C24-81FC99E68641,P015B140021,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,250500.0,Grants,Department of Education,Department of Education,84.015,National Resource Centers Program for Foreign Language and Area Studies or Foreign Language and International Studies Program and Foreign Language and Area Studies Fellowship Program,2014,Prime
